name,adname,type,rating,cost
自贡盐帮菜,拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,88
点都德(杭州湖滨in77店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,88
大鱼徽州·皖南家宴(东站德信店),上城区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,88
卢家·皖掌柜(杭州首店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,88
大鱼徽州·皖南家宴(星光总店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,88
大塘集美蛙鱼头·冷锅鱼(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,89
刘老根·东北烧烤酒场(子夜广场店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,89
戒指龙虾(余杭店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,89
潮来福潮汕牛肉店(元华旺座中心店),上城区,餐饮服务;中餐厅;潮州菜,4.7,90
张功馆·地道桐庐菜(景芳店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,90
风炉故事·遂昌山野土菜(凯旋路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,90
风炉故事·遂昌山野土菜(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.7,90
杭州酒家(庆春路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,90
晚酒·阿英川菜馆(解百店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.7,90
齐庆·美蛙鱼头(EFC欧美广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,90
赵美丽.重庆社区火锅(EFC欧美广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,90
大川先生·龙虾·川菜(石灰坝店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,90
岳无鸡·鲜切广东脆皮鸡煲(中南未来里店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,90
十八道东北菜?芳达烧烤东北菜 (中赢康康谷店),滨江区,餐饮服务;中餐厅;东北菜,4.7,90
叶老头碳炉草本鸡煲(杭州萧山店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,90
宽马记大排档·热鲜牛肉海鲜火锅(临安店),临安区,餐饮服务;中餐厅;火锅店,4.7,90
RayPub暗光(中河店),上城区,体育休闲服务;娱乐场所;酒吧|餐饮服务;咖啡厅;咖啡厅,4.7,90
滋味渊·匠心桐庐菜(景芳店),上城区,餐饮服务;中餐厅;浙江菜,4.7,91
杭州宴·杭州菜(火车东站店),上城区,餐饮服务;中餐厅;中餐厅,4.7,91
伊家鲜?宴请?小宴席(湖州街总店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,91
李白图书馆餐厅?杭帮菜名店(九堡店),上城区,餐饮服务;中餐厅;中餐厅,4.7,91
三登客江鲜(永福店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,91
六丁火烤肉(杭州首店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,92
大宅院(西溪路),西湖区,餐饮服务;中餐厅;中餐厅,4.7,92
新周记·巷子里的江南味(庆春店),上城区,餐饮服务;中餐厅;浙江菜,4.7,93
重庆正宗万州烤鱼(萧山006成智店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,93
COMMUNE幻师(远洋乐堤港B区店),拱墅区,体育休闲服务;娱乐场所;酒吧|餐饮服务;外国餐厅;西餐厅(综合风味),4.7,93
COMMUNE幻师(EFC欧美广场店),余杭区,餐饮服务;餐饮相关场所;餐饮相关,4.7,93
幸福小串·地摊小炉子(钱江世纪公园店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,94
英子小海鲜(下沙新视界未来中心店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.7,94
爱人再见小酒馆(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,95
绿茶餐厅(灵隐路店·品牌旗舰店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,95
晚酒·阿英川菜馆(上塘路三店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,95
馬鸿興·川小馆(杭州中心店),拱墅区,餐饮服务;中餐厅;四川菜(川菜),4.7,95
潮中人潮汕大排档,上城区,餐饮服务;中餐厅;中餐厅,4.7,95
陆幺陆家常菜古墩路店,西湖区,餐饮服务;中餐厅;中餐厅,4.7,95
破店肥哈·海鲜·烧烤(杭州滨江店),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,95
马路边边火锅串串香(杭州总店),上城区,餐饮服务;中餐厅;火锅店,4.7,96
LuLuoBo绿萝卜(中山北路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,96
印象临安(城东店),临安区,餐饮服务;中餐厅;中餐厅|商务住宅;商务住宅相关;商务住宅相关,4.7,97
新周记·巷子里的江南味(鼓楼店),上城区,餐饮服务;中餐厅;中餐厅,4.7,98
三两好友深夜食堂·焗海鲜·烤乳猪·脆皮烤鸡(西溪八方城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,98
猪笼城寨·鲜货烧烤龙虾·怀旧包厢·大排档(萧山店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,98
马大虾小龙虾·盆盆蟹·杭城地标十星大排档,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,98
MAMA精致川菜(保利天汇店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.7,99
山河屯铁锅炖·东北菜(杭州一店),上城区,餐饮服务;中餐厅;东北菜,4.7,99
大川日本料理·深夜居酒屋(解放路店),上城区,餐饮服务;外国餐厅;日本料理,4.7,99
大川日本料理·深夜居酒屋(火车东站店),上城区,餐饮服务;外国餐厅;日本料理,4.7,99
小林刺身(朝晖店),拱墅区,餐饮服务;外国餐厅;日本料理|生活服务;生活服务场所;生活服务场所,4.7,99
天香楼(延安路店),拱墅区,餐饮服务;中餐厅;综合酒楼,4.7,100
马灯部落-杭帮创意菜(杭州西湖虎跑店),西湖区,餐饮服务;中餐厅;浙江菜,4.7,100
川塘风乐山冷锅鱼美蛙鱼头,西湖区,餐饮服务;中餐厅;中餐厅,4.7,100
那些年·花园西餐·窑炉披萨(新天地店),临平区,餐饮服务;咖啡厅;咖啡厅,4.7,100
喀摩尔土耳其餐厅,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,100
武林虾客·小龙虾·江南生腌(凤起路店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,100
旷野听风 不想上班(芳塘店),上城区,餐饮服务;中餐厅;中餐厅,4.7,101
四灶儿·地道杭帮菜(湖墅南路店),拱墅区,餐饮服务;中餐厅;浙江菜,4.7,102
梅溪徐记·鲜牛肉火锅(余杭鼎创杭州首店),余杭区,餐饮服务;中餐厅;火锅店,4.7,102
新周记·巷子里的江南味(平海路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,103
潮根夜档.潮汕菜.大排档(杭州总店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,103
泉市鲜活牛肉店(东站万象汇店),上城区,餐饮服务;中餐厅;中餐厅,4.7,103
泉市鲜活牛肉店(太合B区店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,103
泉市鲜活牛肉店(中南乐游城店),滨江区,餐饮服务;中餐厅;火锅店,4.7,103
永遇乐海鲜自助餐厅·火锅烤肉蒸锅,临平区,餐饮服务;中餐厅;中餐厅,4.7,103
阿毛饭店·传统宁波菜(杭州来福士中心店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,104
海底捞火锅(杭州庆春路夜宵主题店),上城区,餐饮服务;中餐厅;火锅店,4.7,104
粤见粤发(拱墅店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,104
你又瘦了小酒馆(奥体店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,105
麻爪·大连特色海鲜烧烤(杭州大悦城店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,105
烟火神炭·炭火砂锅·烧烤小海鲜大排档·小龙虾,西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.7,105
3号仓库·创意中国菜(钱江新城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,106
伊家鲜·经典杭帮菜(黄龙店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,106
禄德林川味黑鱼花(萧山店),萧山区,餐饮服务;餐饮相关场所;餐饮相关,4.7,106
赵美丽·重庆社区火锅·直营店(火车东站·中豪国际店),上城区,餐饮服务;中餐厅;火锅店,4.7,106
宽马记大排档·热鲜牛肉海鲜火锅(临平店),临平区,餐饮服务;中餐厅;中餐厅,4.7,106
三个蒙古大叔(朝龙汇D+PARK店),萧山区,餐饮服务;中餐厅;综合酒楼,4.7,107
城东海鲜大排档(中豪五星国际店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,107
瀛海牛·鲜切牛肉海鲜火锅,上城区,餐饮服务;中餐厅;火锅店,4.7,108
望江门小龙虾·虾王大排挡(杭州总店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.7,108
蜀谭记·盐帮川菜(杭州首店),滨江区,餐饮服务;中餐厅;四川菜(川菜),4.7,109
8+1广式大排档·海肠捞饭·夜宵食堂,滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,109
313羊庄(萧山总店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,109
昊来了寿司,萧山区,餐饮服务;外国餐厅;日本料理,4.7,109
虾不打烊小龙虾馆,临平区,餐饮服务;中餐厅;中餐厅,4.7,109
汝拉?西溪哩(西溪湿地福堤慢生活街区店),西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,110
水墨徽I新安·徽菜(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,110
佬太公海鲜·象山大排档(杭州首店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,110
泉市鲜活牛肉店(钱江新城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,111
你今天真好看(芳塘店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,111
李白图书馆餐厅?杭帮菜名店(西湖大学店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,112
胡建小馆·地道客家菜,西湖区,餐饮服务;中餐厅;中餐厅,4.7,112
佳友记·潮汕海鲜砂锅粥,萧山区,餐饮服务;中餐厅;潮州菜|餐饮服务;中餐厅;海鲜酒楼,4.7,112
嘻嘻哇噻老火锅,临平区,餐饮服务;中餐厅;火锅店,4.7,113
何记潮汕鱼生大排档,上城区,餐饮服务;中餐厅;中餐厅,4.7,113
拙大师·龙虾四季排档(杭州北景园店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;火锅店,4.7,113
T-yoogee,上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,114
云上膈膜烧肉·酒场(星光大道店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,114
梅溪徐记鲜牛肉火锅·烧烤(西溪天街外街店),西湖区,餐饮服务;中餐厅;火锅店,4.7,114
泉市鲜活牛肉店(百井坊店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,115
浙C老邻舍海鲜餐厅(西城海错店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,115
江粤宴?江粤臻宴·品鲜融合,上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,116
龙井茂居·西餐厅·下午茶,西湖区,餐饮服务;中餐厅;中餐厅,4.7,116
李馆长深夜食堂(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,116
友·小海鲜bistro,拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,116
粤顺·顺德菜(迪凯?城星国际店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,117
徽商故里(杭州店),西湖区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,117
Funloop芳麓·湖畔南欧餐厅(西湖天地店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,117
入江南·金奖杭帮菜·浙江菜(虎跑店),西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.7,118
湘之荷·品质湘菜,拱墅区,餐饮服务;中餐厅;湖南菜(湘菜),4.7,118
鸟剑居酒屋(中山北路店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,118
鸟剑居酒屋(钱江世纪城店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,118
钱江渔村·渔浦佳宴(湘湖店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,118
名人名家·浙菜(秋涛北路店),上城区,餐饮服务;中餐厅;综合酒楼|餐饮服务;中餐厅;浙江菜,4.7,120
海底捞火锅(金帝T-ONE MO店),萧山区,餐饮服务;中餐厅;火锅店,4.7,120
马厂老火锅(杭州东站店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
郑阿公顺德鸡煲饭双皮奶(文一路店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,120
海底捞火锅(杭州三花国际店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州湖滨in77D区店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州西湖夜宵主题店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州滨江九宜城店),滨江区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(西溪银泰店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州未来科技城万达店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(绍兴路店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州工联cc店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州中大银泰城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅之江里店,西湖区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州金沙印象城店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州西田城店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州西溪印象城店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州城西银泰城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州萧山众安广场店),萧山区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州大悦城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(大江东宝龙广场夜宵主题店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州临平银泰城店),临平区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州东城购物中心店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州西子丁兰广场店),上城区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州临平欢乐城店),临平区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞大排档火锅(杭州吾角天街店),钱塘区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(铂澜大象城店),西湖区,餐饮服务;中餐厅;火锅店|体育休闲服务;体育休闲服务场所;体育休闲服务场所,4.7,120
海底捞火锅(杭州之江银泰百货店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州古墩路印象城店),西湖区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(拱墅万达店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州滨江开元广场店),滨江区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(杭州余杭万达广场店),余杭区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(临安苕溪商业广场店),临安区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞火锅(上亿广场店),临平区,餐饮服务;中餐厅;火锅店,4.7,120
海底捞大排档火锅(杭州水晶城购物中心店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,120
苍蝇酒肉馆(国都公寓店),拱墅区,餐饮服务;外国餐厅;日本料理|体育休闲服务;娱乐场所;酒吧,4.7,120
藏鲜工坊(莲花店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,120
乔街深夜食堂(凤起路店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,120
小家居·台州小馆(杭州首店),上城区,餐饮服务;中餐厅;中餐厅,4.7,120
藏鲜工坊(朝晖店),拱墅区,餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;综合酒楼,4.7,120
乔街深夜食堂(紫金港店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,120
藏鲜工坊·西悦餐厅(西溪店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,120
厨禾海鲜·精致浙菜(临平店),临平区,餐饮服务;中餐厅;浙江菜|餐饮服务;中餐厅;海鲜酒楼,4.7,120
楼凤楼·香港大排档·宵夜饭店(杭州首店),滨江区,餐饮服务;中餐厅;火锅店,4.7,121
寿司郎(印力汇德隆杭州奥体印象城店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,121
HEYUMMY好时镇,上城区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,121
山海盟海鲜烤肉自助餐厅(萧山银泰店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,121
黄龙海鲜大排档(滨江店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,123
粤顺餐厅(EFC LIVE欧美广场店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,124
李白图书馆餐厅(秋涛北路店),上城区,餐饮服务;中餐厅;浙江菜,4.7,125
京東盛·老北京铜锅涮肉·烤串(钱江世纪城店),萧山区,餐饮服务;中餐厅;火锅店,4.7,125
觅香老火锅(杭州首店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,125
宝中宝食府,上城区,餐饮服务;中餐厅;综合酒楼,4.7,127
慢野·自由餐厅·私房菜(馒头山店),上城区,餐饮服务;中餐厅;中餐厅,4.7,127
菲乐餐厅(望江城投店),上城区,餐饮服务;中餐厅;中餐厅,4.7,128
東喜記·杭帮菜·西湖醋鱼(拱墅店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,128
哥老官重庆美蛙鱼头(杭州大厦购物城·中央商城店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,128
暮光里烧鸟·摩登居酒屋·CHIRPY BIRD,萧山区,餐饮服务;外国餐厅;日本料理,4.7,128
小厨师沈家门海鲜(胜利河店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,128
德悦海鲜·包厢宴会(杭州滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼|住宿服务;宾馆酒店;宾馆酒店,4.7,129
二火锅(杭州店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,129
七欣天(临平星火南路店),临平区,餐饮服务;中餐厅;火锅店|餐饮服务;中餐厅;海鲜酒楼,4.7,129
東盛炭烤自助料理(奥体印象城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,129
東盛炭烤自助料理(临平招商花园城店),临平区,餐饮服务;中餐厅;中餐厅,4.7,129
老弄堂·老底子杭帮味(西溪店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,131
粤顺餐馆(赞成中心店),上城区,餐饮服务;中餐厅;广东菜(粤菜),4.7,131
酉串·食聚屋炭火烧鸟酒场(杭州本店),拱墅区,餐饮服务;外国餐厅;日本料理,4.7,131
三个蒙古大叔烤羊肉串(五福天虹购物中心B座店),上城区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,132
德悦悦品海鲜姿造(未来科技城宝龙广场店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,132
知味观味庄(杭州钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,133
潮三爷.生腌熟醉潮汕菜(朝晖店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,133
18号酒馆(滨江山泽里店),滨江区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,133
久米半岛(新台州菜),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,133
富贵椰Thai Bistro泰式料理(万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,134
宋宴(之江店),上城区,餐饮服务;中餐厅;中餐厅,4.7,134
黄龙海鲜大排档(钱江世纪城店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,134
强子海鲜(建设一路店),萧山区,餐饮服务;中餐厅;海鲜酒楼,4.7,134
象山石浦海鲜城(杭大路店),西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,134
德悦悦品海鲜姿造(星光店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,134
东海渔宫·海鲜姿造(滨江店),滨江区,餐饮服务;中餐厅;海鲜酒楼,4.7,134
中国杭帮菜博物馆(虎玉路店),上城区,餐饮服务;中餐厅;中餐厅,4.7,135
新沸腾鱼乡(黄姑山路店),西湖区,餐饮服务;中餐厅;四川菜(川菜),4.7,135
潮东东(九鼎·名仕顿商务楼店),拱墅区,餐饮服务;中餐厅;潮州菜,4.7,135
山缓缓火锅(杭州中心店),拱墅区,餐饮服务;中餐厅;火锅店,4.7,135
和炙烧鸟(庆春店),上城区,餐饮服务;外国餐厅;日本料理,4.7,135
巴奴毛肚火锅(龙湖杭州西溪天街店),西湖区,餐饮服务;中餐厅;火锅店,4.7,136
WADE'S Bar &Grill 味德(武林店),拱墅区,餐饮服务;外国餐厅;西餐厅(综合风味),4.7,136
渔歌和宴.原烹平价海鲜餐厅(西溪堂店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,136
唐院宋潮·江鲜宴,余杭区,餐饮服务;中餐厅;中餐厅,4.7,137
O'eat Gastronomy(杭州万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,138
懂肉记日式烧肉(亚奥万象天地店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,139
环海渔宴·江浙菜·海鲜(沈半路店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,139
gaga,上城区,购物服务;服装鞋帽皮具店;服装鞋帽皮具店|餐饮服务;餐饮相关场所;餐饮相关,4.7,140
夜酌つけ麺 やきとり(杭州山水店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,140
炙?烧鸟?烧肉?深夜食堂(闻涛路店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,140
台舟半岛·小海鲜餐厅·台州菜(九堡店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,140
沈府家宴(未来科技城店),余杭区,餐饮服务;中餐厅;中餐厅,4.7,141
東喜記·名厨浙宴(西湖店),西湖区,餐饮服务;中餐厅;中餐厅,4.7,142
阿刚龙虾(瑞凯水湘大厦店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,142
老谢潮州菜(崇安中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,143
铁定鲜乐清湾小海鲜,西湖区,餐饮服务;中餐厅;海鲜酒楼,4.7,143
粤顺本味顺德(滨江店),滨江区,餐饮服务;中餐厅;广东菜(粤菜),4.7,145
巴奴毛肚火锅(杭州湖滨in77店),上城区,餐饮服务;中餐厅;火锅店,4.7,145
巴奴毛肚火锅(杭州亚奥万象天地店),萧山区,餐饮服务;中餐厅;火锅店,4.7,146
四海珍宝海鲜餐厅(国贸中心店),临平区,餐饮服务;中餐厅;海鲜酒楼,4.7,146
唐宫·粤菜海鲜(杭州万象城店),上城区,餐饮服务;中餐厅;广东菜(粤菜)|餐饮服务;中餐厅;海鲜酒楼,4.7,147
黄龙海鲜大排档(未科店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,147
寿司郎(银泰in77·D馆店),上城区,餐饮服务;餐饮相关场所;餐饮相关,4.7,148
串馨烧鸟·刺身·料理竞技场,滨江区,餐饮服务;中餐厅;中餐厅,4.7,148
虾佬九·打边炉·夜宵排档(景芳店),上城区,餐饮服务;中餐厅;中餐厅,4.7,150
蜀秀·民国独栋1912·新派川菜(湖滨店),上城区,餐饮服务;中餐厅;四川菜(川菜),4.7,150
粤顺(朝晖国都店),拱墅区,餐饮服务;中餐厅;广东菜(粤菜),4.7,150
潮中人潮州菜(蓝海时代国际大厦写字楼店),西湖区,餐饮服务;中餐厅;潮州菜,4.7,150
德悦海鲜(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,150
香芙茗楼(万象城店),上城区,餐饮服务;中餐厅;中餐厅,4.7,151
杭越海鲜·宁波味道(下沙店),钱塘区,餐饮服务;中餐厅;海鲜酒楼,4.7,151
德明饭店(钱江世纪城店),萧山区,餐饮服务;中餐厅;中餐厅,4.7,152
胡须有你花园·江景餐厅(滨江奥体店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,155
一绪に寿喜烧放题(杭州滨江龙湖),滨江区,餐饮服务;餐饮相关场所;餐饮相关,4.7,156
红钳侠小龙虾·烧烤(闻涛路店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,156
锦楼·臻选新式杭帮(杭州中心店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,157
寿司郎(黄龙国际中心店),西湖区,餐饮服务;外国餐厅;日本料理,4.7,157
LANJOLL澜·爵,西湖区,餐饮服务;外国餐厅;外国餐厅,4.7,157
東喜記·名厨浙宴(钱江店),上城区,餐饮服务;中餐厅;中餐厅,4.7,159
杨记旺角香港大排档,上城区,餐饮服务;中餐厅;中餐厅,4.7,159
香芙茗楼(嘉里中心店),拱墅区,餐饮服务;茶艺馆;茶艺馆|餐饮服务;中餐厅;中餐厅,4.7,159
紫竹·水乐西湖·庭院餐厅,西湖区,餐饮服务;中餐厅;特色/地方风味餐厅,4.7,160
小厨师(百井坊店),拱墅区,餐饮服务;中餐厅;海鲜酒楼,4.7,160
牛New寿喜烧(东站万象汇店),上城区,餐饮服务;外国餐厅;日本料理,4.7,169
牛New寿喜烧(滨江宝龙城店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,169
德悦家宴(临平店),临平区,餐饮服务;中餐厅;海鲜酒楼,4.7,169
牛New寿喜烧(来福士店),上城区,餐饮服务;外国餐厅;日本料理,4.7,172
康乐渔港(杭州未来科技城店),余杭区,餐饮服务;中餐厅;海鲜酒楼,4.7,172
牛New寿喜烧(萧山万象汇店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,174
BROWNSTONE布朗石西班牙餐厅酒吧(杭州万象城店),上城区,餐饮服务;外国餐厅;外国餐厅,4.7,175
红盔甲·小龙虾(钱江新城店),上城区,餐饮服务;中餐厅;海鲜酒楼,4.7,175
七条鱼日本料理(富亿花园中心店),上城区,餐饮服务;外国餐厅;日本料理,4.7,175
乾珑汇小鲜(顺丰·创新中心店),拱墅区,餐饮服务;中餐厅;中餐厅,4.7,176
元古·觀山,西湖区,餐饮服务;餐饮相关场所;餐饮相关,4.7,177
披云徽府(中赢星海店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,177
牛New寿喜烧(滨江银泰店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,177
三喜日料(龙湖杭州滨江天街店),滨江区,餐饮服务;中餐厅;中餐厅,4.7,177
披云徽府(杭州徽商大厦店),拱墅区,餐饮服务;中餐厅;安徽菜(徽菜),4.7,180
东京烧肉(滨江天街店),滨江区,餐饮服务;外国餐厅;日本料理,4.7,180
东京烧肉(东站万象汇店),上城区,餐饮服务;外国餐厅;日本料理,4.7,180
西溪丽锅·牛肉海鲜火锅·新浙菜,西湖区,餐饮服务;中餐厅;火锅店|餐饮服务;茶艺馆;茶艺馆,4.7,180
牛小新烧肉·和牛放题(杭州东站万象汇),上城区,餐饮服务;外国餐厅;日本料理,4.7,181
荣小馆(杭州大厦店),拱墅区,餐饮服务;餐饮相关场所;餐饮相关,4.7,182
西茶?宋宴?精致江南料理,余杭区,餐饮服务;中餐厅;中餐厅,4.7,185
今尚饮私房创意菜,萧山区,餐饮服务;中餐厅;中餐厅,4.7,186
牛New寿喜烧(亚奥万象天地店),萧山区,餐饮服务;外国餐厅;日本料理,4.7,187
