name,rating,cost,性价比,评分标准化,消费友好度,性价比标准化,综合得分
大陈小院,4.7,81,1.0665530832076082,0.909090909090909,0.9495912806539509,0.284395819865592,73.18
舒家大院老火锅(杭州市滨江区宝龙城店),4.7,81,1.0665530832076082,0.909090909090909,0.9495912806539509,0.284395819865592,73.18
皖北囍阿婆地锅鸡,4.5,37,1.2370840998412211,0.8181818181818181,0.9795640326975477,0.3955884196834752,73.17
光头龙虾烧烤(信义坊步行街店),4.8,123,0.9957924520945507,0.9545454545454544,0.9209809264305178,0.23825724230043482,73.13
张功馆·地道桐庐菜(钱潮店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
旷野听风不想上班(奥体店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
陈记饭店(八卦新村店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
府上家宴·百年浙菜(美上店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
晚酒·阿英川菜馆(一店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
宴三衢·初味·衢州菜(西湖店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
小牛家村·贵州黄牛肉火锅(梦想小镇店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
玖十八烤鱼酒馆·龙虾·烧烤(奥莱金街店),4.7,82,1.063627412065356,0.909090909090909,0.9489100817438693,0.2824881728759648,73.11
外婆家(杭州金沙印象城店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
椿湘现炒下饭菜(紫荆天街店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
盖饭邦·长沙菜馆(宝港生活广场店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
小菜园新徽菜(杭州西湖银泰店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
小菜园新徽菜(杭州拱墅万达店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
大俺徽地锅鸡(拱墅宝龙店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
臻艾东北烧烤铁锅炖(九堡家苑店),4.6,55,1.1427572926329579,0.8636363636363635,0.9673024523160763,0.3340838140518702,73.07
18号酒馆(天目里店),4.8,125,0.9924979751698659,0.9545454545454544,0.9196185286103542,0.23610912014924418,73.03
成都遇见你·串串吧(萧山店),4.7,83,1.0607525008090966,0.909090909090909,0.9482288828337875,0.28061362323016054,73.03
赵九记呱呱老火锅(EFC欧美广场店),4.7,83,1.0607525008090966,0.909090909090909,0.9482288828337875,0.28061362323016054,73.03
马丫东北饭儿(滨江文苑大厦店),4.7,83,1.0607525008090966,0.909090909090909,0.9482288828337875,0.28061362323016054,73.03
小杨小黄鱼烧烤.龙虾(中赢康康谷店),4.7,83,1.0607525008090966,0.909090909090909,0.9482288828337875,0.28061362323016054,73.03
王繁星面馆(杭州万象城店),4.5,38,1.2283128918422883,0.8181818181818181,0.978882833787466,0.38986926407062744,72.99
顺德干蒸菜砂锅粥,4.5,38,1.2283128918422883,0.8181818181818181,0.978882833787466,0.38986926407062744,72.99
肯德基(杭州断桥店),4.5,38,1.2283128918422883,0.8181818181818181,0.978882833787466,0.38986926407062744,72.99
广东脆皮鸡煲(滨盛路店),4.7,84,1.057926838874359,0.909090909090909,0.9475476839237057,0.27877118598365686,72.96
吃饭皇帝大·土家民族菜(印力汇德隆杭州奥体印象城店),4.7,84,1.057926838874359,0.909090909090909,0.9475476839237057,0.27877118598365686,72.96
潘家东北烧烤火锅,4.7,84,1.057926838874359,0.909090909090909,0.9475476839237057,0.27877118598365686,72.96
寿司郎(萧山万象汇店),4.7,84,1.057926838874359,0.909090909090909,0.9475476839237057,0.27877118598365686,72.96
NDORA恩哚啦西餐厅,4.7,84,1.057926838874359,0.909090909090909,0.9475476839237057,0.27877118598365686,72.96
文利小吃店(大学路店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
大俺徽柴火鸡(江和美海洋生活广场店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
印象坊餐厅(金街美地店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
湘先生米小姐(众安广场店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
皖北小厨房(滨兴小区西区店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
正月初二·哈尔滨铁锅炖(星光国际广场店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
表妹烧烤·东北菜铁锅炖(九堡店),4.6,56,1.1377545559702362,0.8636363636363635,0.9666212534059946,0.33082184267145315,72.95
麦当劳(华都大厦店),4.4,27,1.3204471654018177,0.7727272727272727,0.9863760217983651,0.4499442557739071,72.93
汉堡王(杭州延安路中信),4.4,27,1.3204471654018177,0.7727272727272727,0.9863760217983651,0.4499442557739071,72.93
汉堡王(杭州港龙城购物中心),4.4,27,1.3204471654018177,0.7727272727272727,0.9863760217983651,0.4499442557739071,72.93
李若桃·手作酸奶铺(杭州来福士中心店),4.2,15,1.5148297929334118,0.6818181818181819,0.9945504087193461,0.5766889978234242,72.85
李若桃·手作酸奶铺(杭州501大厦店),4.2,15,1.5148297929334118,0.6818181818181819,0.9945504087193461,0.5766889978234242,72.85
古茗(杭州上城四季青二店),4.2,15,1.5148297929334118,0.6818181818181819,0.9945504087193461,0.5766889978234242,72.85
古茗(杭州上城双菱路店),4.2,15,1.5148297929334118,0.6818181818181819,0.9945504087193461,0.5766889978234242,72.85
古茗(杭州上城来福士店)(暂停营业),4.2,15,1.5148297929334118,0.6818181818181819,0.9945504087193461,0.5766889978234242,72.85
阿姨很芒,4.2,15,1.5148297929334118,0.6818181818181819,0.9945504087193461,0.5766889978234242,72.85
马丫东北饭儿(印悦里丰庆店),4.6,57,1.1328813107466744,0.8636363636363635,0.9659400544959128,0.32764430455167454,72.84
食三嫂·齐齐哈尔烤肉·烧烤东北菜(胜利河美食街店),4.6,57,1.1328813107466744,0.8636363636363635,0.9659400544959128,0.32764430455167454,72.84
萨莉亚意式餐厅(远洋乐堤港A区店),4.6,57,1.1328813107466744,0.8636363636363635,0.9659400544959128,0.32764430455167454,72.84
陈先进鱼馆(凤起店),4.7,86,1.052417531916429,0.909090909090909,0.9461852861035422,0.2751789118276707,72.82
白乐天毛肚火锅店,4.7,86,1.052417531916429,0.909090909090909,0.9461852861035422,0.2751789118276707,72.82
点都德(杭州中心店),4.7,86,1.052417531916429,0.909090909090909,0.9461852861035422,0.2751789118276707,72.82
点都德(滨江银泰店),4.7,86,1.052417531916429,0.909090909090909,0.9461852861035422,0.2751789118276707,72.82
点都德(城西银泰城店),4.7,86,1.052417531916429,0.909090909090909,0.9461852861035422,0.2751789118276707,72.82
点都德(奥体印象城店),4.7,86,1.052417531916429,0.909090909090909,0.9461852861035422,0.2751789118276707,72.82
故里百味药膳鸡(杭州总店),4.5,39,1.2198826380681755,0.8181818181818181,0.9782016348773842,0.38437242336227656,72.8
STAY COFFEE(月季公寓店),4.5,39,1.2198826380681755,0.8181818181818181,0.9782016348773842,0.38437242336227656,72.8
安徽饭店,4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
喜茶(杭州万象城gelato lab+店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
霸王茶姬(浙江杭州上城四季青佳宝店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
KOI Thé(501城市广场店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
霸王茶姬(浙江杭州上城四季青常青店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
CHAGEE霸王茶姬(浙江杭州上城江河时代店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
塔斯汀中国汉堡(杭州市萧山望京店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
塔斯汀中国汉堡(杭州市拱墅凤起路店),4.3,20,1.4123725766381197,0.7272727272727271,0.9911444141689373,0.5098830614320782,72.8
红钳侠小龙虾·活鱼火锅·香辣蟹(钱江世纪城店),4.8,130,0.9845755323905997,0.9545454545454544,0.9162125340599455,0.23094339119902224,72.79
四灶儿·地道杭帮菜(望江店),4.7,87,1.0497311671531557,0.909090909090909,0.9455040871934605,0.27342730154595124,72.75
山城兄弟·重庆江湖菜·黑金店,4.7,87,1.0497311671531557,0.909090909090909,0.9455040871934605,0.27342730154595124,72.75
虾儿清清小龙虾烧烤(星澜里店),4.7,87,1.0497311671531557,0.909090909090909,0.9455040871934605,0.27342730154595124,72.75
赵姑娘海鲜大排档·梭子蟹·烧烤(杭州总店),4.7,87,1.0497311671531557,0.909090909090909,0.9455040871934605,0.27342730154595124,72.75
娃哈哈同乐舫(庆春店),4.8,131,0.9830421295192512,0.9545454545454544,0.9155313351498637,0.22994355518561377,72.74
东坡文人面馆,4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
喜贡·爆炒川菜(保利·时光里店),4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
粤甲壹方·壹粥壹面·潮汕菜(东站店),4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
湘江春·精致湘菜,4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
味道野的很·湖南山里菜(象山国际店),4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
老善溜肉段·非遗东北菜(新天地店),4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
依兰老味?烧烤?东北菜(九堡店),4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
龍歌自助小火锅(上城龙湖店),4.6,58,1.1281318843252197,0.8636363636363635,0.965258855585831,0.3245475009210486,72.73
长风源·寻衢味(20年老店),4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
新周记·巷子里的江南味(金龙财富店),4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
自贡盐帮菜,4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
点都德(杭州湖滨in77店),4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
大鱼徽州·皖南家宴(东站德信店),4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
卢家·皖掌柜(杭州首店),4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
大鱼徽州·皖南家宴(星光总店),4.7,88,1.0470886061729419,0.909090909090909,0.9448228882833788,0.27170425296882,72.68
肯德基(杭州滨江宝龙店),4.4,28,1.3066864992428284,0.7727272727272727,0.9856948228882834,0.44097178686092703,72.64
高粱屯东北铁锅炖,4.5,40,1.2117712862897596,0.8181818181818181,0.9775204359673024,0.3790835186803953,72.63
印湖·老底子杭帮菜(河坊街店),4.6,59,1.1235009487094725,0.8636363636363635,0.9645776566757494,0.3215279577266837,72.62
杭小厨·地道杭帮菜(河坊街店),4.6,59,1.1235009487094725,0.8636363636363635,0.9645776566757494,0.3215279577266837,72.62
西湖人家·地道杭帮味(寻味杭州·南山路店),4.6,59,1.1235009487094725,0.8636363636363635,0.9645776566757494,0.3215279577266837,72.62
渝满堂川菜馆(百井坊巷店),4.6,59,1.1235009487094725,0.8636363636363635,0.9645776566757494,0.3215279577266837,72.62
马丫东北饭儿(德胜总店),4.6,59,1.1235009487094725,0.8636363636363635,0.9645776566757494,0.3215279577266837,72.62
大年初一东北菜馆(禹航路店),4.6,59,1.1235009487094725,0.8636363636363635,0.9645776566757494,0.3215279577266837,72.62
大塘集美蛙鱼头·冷锅鱼(钱江世纪城店),4.7,89,1.044488621594309,0.909090909090909,0.944141689373297,0.2700089657976556,72.61
刘老根·东北烧烤酒场(子夜广场店),4.7,89,1.044488621594309,0.909090909090909,0.944141689373297,0.2700089657976556,72.61
戒指龙虾(余杭店),4.7,89,1.044488621594309,0.909090909090909,0.944141689373297,0.2700089657976556,72.61
黄龙海鲜大排档(庆春店),4.8,134,0.9785384543795234,0.9545454545454544,0.9134877384196185,0.22700699058049317,72.6
啫卤爷,4.8,134,0.9785384543795234,0.9545454545454544,0.9134877384196185,0.22700699058049317,72.6
潮来福潮汕牛肉店(元华旺座中心店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
张功馆·地道桐庐菜(景芳店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
风炉故事·遂昌山野土菜(凯旋路店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
风炉故事·遂昌山野土菜(杭州首店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
杭州酒家(庆春路店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
晚酒·阿英川菜馆(解百店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
齐庆·美蛙鱼头(EFC欧美广场店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
赵美丽.重庆社区火锅(EFC欧美广场店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
大川先生·龙虾·川菜(石灰坝店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
岳无鸡·鲜切广东脆皮鸡煲(中南未来里店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
十八道东北菜?芳达烧烤东北菜 (中赢康康谷店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
叶老头碳炉草本鸡煲(杭州萧山店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
宽马记大排档·热鲜牛肉海鲜火锅(临安店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
RayPub暗光(中河店),4.7,90,1.0419300342229454,0.909090909090909,0.9434604904632152,0.26834067115367094,72.55
赵府私厨·老杭帮菜(西湖老店),4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
外婆烧.杭帮菜(西湖店),4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
杭三姐妹(西湖·D11食尚城店),4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
徽灶头·安徽土菜(三墩店),4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
何府茶油现炒鸡小龙虾,4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
三虾客小龙虾临沂炒鸡(迎春东苑店),4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
鄰居咖啡neighborhood,4.6,60,1.1189834940180172,0.8636363636363635,0.9638964577656676,0.31858240833855317,72.52
CoCo都可(近江天阳店),4.1,12,1.5984721055302482,0.636363636363636,0.9965940054495913,0.6312269134238706,72.49
滋味渊·匠心桐庐菜(景芳店),4.7,91,1.0394117106349237,0.909090909090909,0.9427792915531336,0.2666986300020811,72.48
杭州宴·杭州菜(火车东站店),4.7,91,1.0394117106349237,0.909090909090909,0.9427792915531336,0.2666986300020811,72.48
伊家鲜?宴请?小宴席(湖州街总店),4.7,91,1.0394117106349237,0.909090909090909,0.9427792915531336,0.2666986300020811,72.48
李白图书馆餐厅?杭帮菜名店(九堡店),4.7,91,1.0394117106349237,0.909090909090909,0.9427792915531336,0.2666986300020811,72.48
三登客江鲜(永福店),4.7,91,1.0394117106349237,0.909090909090909,0.9427792915531336,0.2666986300020811,72.48
胖子烧烤(长明寺巷店),4.5,41,1.203958738885743,0.8181818181818181,0.9768392370572208,0.3739894456243514,72.46
大俺徽柴火鸡·地锅鸡(鑫都汇店),4.6,61,1.1145748044135328,0.8636363636363635,0.9632152588555858,0.31570777785437615,72.42
雅轩居东北菜,4.6,61,1.1145748044135328,0.8636363636363635,0.9632152588555858,0.31570777785437615,72.42
东北特色铁锅炖(孙权路店),4.6,61,1.1145748044135328,0.8636363636363635,0.9632152588555858,0.31570777785437615,72.42
虾锅·小龙虾·烧烤(沈家路店),4.6,61,1.1145748044135328,0.8636363636363635,0.9632152588555858,0.31570777785437615,72.42
六丁火烤肉(杭州首店),4.7,92,1.0369325609067406,0.909090909090909,0.9420980926430518,0.2650821316720046,72.41
大宅院(西溪路),4.7,92,1.0369325609067406,0.909090909090909,0.9420980926430518,0.2650821316720046,72.41
肯德基(杭州来福士店),4.4,29,1.2936620566989068,0.7727272727272727,0.9850136239782017,0.4324793632759037,72.37
OT另茶(杭州万象城店),4.4,29,1.2936620566989068,0.7727272727272727,0.9850136239782017,0.4324793632759037,72.37
麦当劳(杭州拱墅区茶叶大厦餐厅),4.4,29,1.2936620566989068,0.7727272727272727,0.9850136239782017,0.4324793632759037,72.37
新周记·巷子里的江南味(庆春店),4.7,93,1.0344915364817469,0.909090909090909,0.94141689373297,0.2634904924652956,72.35
重庆正宗万州烤鱼(萧山006成智店),4.7,93,1.0344915364817469,0.909090909090909,0.94141689373297,0.2634904924652956,72.35
COMMUNE幻师(远洋乐堤港B区店),4.7,93,1.0344915364817469,0.909090909090909,0.94141689373297,0.2634904924652956,72.35
COMMUNE幻师(EFC欧美广场店),4.7,93,1.0344915364817469,0.909090909090909,0.94141689373297,0.2634904924652956,72.35
湖畔·私房菜·杭帮菜(湖滨店),4.6,62,1.1102704362226652,0.8636363636363635,0.9625340599455041,0.3129011688329552,72.31
食三嫂·齐齐哈尔烤肉·烧烤东北菜(新天地店),4.6,62,1.1102704362226652,0.8636363636363635,0.9625340599455041,0.3129011688329552,72.31
厨创东北大厨(黄龙国际中心店),4.6,62,1.1102704362226652,0.8636363636363635,0.9625340599455041,0.3129011688329552,72.31
幸福小串·地摊小炉子(钱江世纪公园店),4.7,94,1.032087628163374,0.909090909090909,0.9407356948228883,0.2619230543480527,72.29
英子小海鲜(下沙新视界未来中心店),4.7,94,1.032087628163374,0.909090909090909,0.9407356948228883,0.2619230543480527,72.29
born.coffee(三堡家园南区店),4.5,42,1.196426635536834,0.8181818181818181,0.976158038147139,0.36907823257938627,72.29
爱人再见小酒馆(奥体店),4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
绿茶餐厅(灵隐路店·品牌旗舰店),4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
晚酒·阿英川菜馆(上塘路三店),4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
馬鸿興·川小馆(杭州中心店),4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
潮中人潮汕大排档,4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
陆幺陆家常菜古墩路店,4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
破店肥哈·海鲜·烧烤(杭州滨江店),4.7,95,1.0297198642263399,0.909090909090909,0.9400544959128065,0.2603791837190545,72.22
宽窄巷子成都串串香(邮电路杭州店),4.6,63,1.106066198014872,0.8636363636363635,0.9618528610354223,0.3101598483048394,72.21
忆湘味-鲜炒·湖南菜(EFC店),4.6,63,1.106066198014872,0.8636363636363635,0.9618528610354223,0.3101598483048394,72.21
幸福年铁锅炖熏酱小酒馆(九堡店),4.6,63,1.106066198014872,0.8636363636363635,0.9618528610354223,0.3101598483048394,72.21
辽A迷糊小串儿·东北烧烤·东北菜(蓝钻天城店),4.6,63,1.106066198014872,0.8636363636363635,0.9618528610354223,0.3101598483048394,72.21
東小鲜.舟山小海鲜(钱江世纪城店),4.8,143,0.9658310505164271,0.9545454545454544,0.9073569482288828,0.2187212880709652,72.2
1点点(砂之船国际生活广场店),4.2,16,1.482415720231997,0.6818181818181819,0.9938692098092643,0.5555538103044295,72.2
茶理宜世(杭州银泰奥体莲荷里店),4.2,16,1.482415720231997,0.6818181818181819,0.9938692098092643,0.5555538103044295,72.2
马路边边火锅串串香(杭州总店),4.7,96,1.0273873086377154,0.909090909090909,0.9393732970027248,0.2588582702498284,72.16
LuLuoBo绿萝卜(中山北路店),4.7,96,1.0273873086377154,0.909090909090909,0.9393732970027248,0.2588582702498284,72.16
老阚东北铁锅炖(中茵大厦店),4.5,43,1.1891581647140046,0.8181818181818181,0.9754768392370572,0.36433891779990973,72.14
荷韵西子·老底子杭帮菜(西湖音乐喷泉店),4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
芳达烧烤·东北菜(武林旗舰店),4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
串掌门烧烤东北菜,4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
马丫东北饭儿(萧山店),4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
马丫东北饭儿(九堡店),4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
松花江上·东北小馆(三深国际中心店),4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
夜八两·老舅烧烤(滨江店),4.6,64,1.1019581324362853,0.8636363636363635,0.9611716621253406,0.30748123592732196,72.12
星巴克(杭州市民中心店),4.4,30,1.2813093753678348,0.7727272727272727,0.9843324250681199,0.4244249531220327,72.11
星巴克咖啡(杭州万象城2F店),4.4,30,1.2813093753678348,0.7727272727272727,0.9843324250681199,0.4244249531220327,72.11
星巴克(钱江国际时代广场店),4.4,30,1.2813093753678348,0.7727272727272727,0.9843324250681199,0.4244249531220327,72.11
麦当劳(杭州世贸丽晶城餐厅),4.4,30,1.2813093753678348,0.7727272727272727,0.9843324250681199,0.4244249531220327,72.11
印象临安(城东店),4.7,97,1.0250890593803692,0.909090909090909,0.9386920980926431,0.25735972579147387,72.1
新周记·巷子里的江南味(鼓楼店),4.7,98,1.0228242468718935,0.909090909090909,0.9380108991825613,0.25588298334374354,72.04
三两好友深夜食堂·焗海鲜·烤乳猪·脆皮烤鸡(西溪八方城店),4.7,98,1.0228242468718935,0.909090909090909,0.9380108991825613,0.25588298334374354,72.04
猪笼城寨·鲜货烧烤龙虾·怀旧包厢·大排档(萧山店),4.7,98,1.0228242468718935,0.909090909090909,0.9380108991825613,0.25588298334374354,72.04
马大虾小龙虾·盆盆蟹·杭城地标十星大排档,4.7,98,1.0228242468718935,0.909090909090909,0.9380108991825613,0.25588298334374354,72.04
蝴蝶里(杭州来福士店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
一席地·本地鸡窝(庆春银泰店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
新白鹿餐厅(庆春银泰店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
新白鹿(杭州新塘店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
正大酒家(杭州上城区),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
烤匠麻辣烤鱼(in77店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
烤匠麻辣烤鱼(滨江天街店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
蝴蝶里(滨江龙湖天街店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
蝴蝶里(西溪天街店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
蝴蝶里(下沙龙湖天街店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
蝴蝶里(滨江宝龙广场店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
蝴蝶里(丁桥店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
小湘厨(迎春东苑店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
二丫家东北铁锅炖大鹅(联胜路店),4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
庆哥东北油边王,4.6,65,1.0979424996187397,0.8636363636363635,0.9604904632152589,0.3048628931665078,72.02
MAMA精致川菜(保利天汇店),4.7,99,1.0205920324726416,0.909090909090909,0.9373297002724795,0.25442749608222676,71.98
山河屯铁锅炖·东北菜(杭州一店),4.7,99,1.0205920324726416,0.909090909090909,0.9373297002724795,0.25442749608222676,71.98
大川日本料理·深夜居酒屋(解放路店),4.7,99,1.0205920324726416,0.909090909090909,0.9373297002724795,0.25442749608222676,71.98
大川日本料理·深夜居酒屋(火车东站店),4.7,99,1.0205920324726416,0.909090909090909,0.9373297002724795,0.25442749608222676,71.98
小林刺身(朝晖店),4.7,99,1.0205920324726416,0.909090909090909,0.9373297002724795,0.25442749608222676,71.98
兰湘子·湘菜小炒(杭州萧山银泰店),4.5,44,1.182137899562384,0.8181818181818181,0.9747956403269755,0.35976144239966207,71.98
乾堂里·杭州老八鲜(吴山广场店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
喜靓·老广排档(钱江世纪城店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
湘绯·锦(天目山路店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
小渔村全湖景餐厅(湖光里店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
垚森居东北菜?烧烤(杭州宸创大厦店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
哈尔滨涮肚·地摊烤肉(辣么刘萧山热榜店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
二丫家东北铁锅炖大鹅(晴川街店),4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
滇牛老杨潮汕鲜牛肉火锅,4.6,66,1.094015762005046,0.8636363636363635,0.9598092643051771,0.30230251340282305,71.93
天香楼(延安路店),4.7,100,1.018391607076999,0.909090909090909,0.9366485013623979,0.2529927364398065,71.92
马灯部落-杭帮创意菜(杭州西湖虎跑店),4.7,100,1.018391607076999,0.909090909090909,0.9366485013623979,0.2529927364398065,71.92
川塘风乐山冷锅鱼美蛙鱼头,4.7,100,1.018391607076999,0.909090909090909,0.9366485013623979,0.2529927364398065,71.92
那些年·花园西餐·窑炉披萨(新天地店),4.7,100,1.018391607076999,0.909090909090909,0.9366485013623979,0.2529927364398065,71.92
喀摩尔土耳其餐厅,4.7,100,1.018391607076999,0.909090909090909,0.9366485013623979,0.2529927364398065,71.92
